Druzyna Home;Druzyna Away;Wynik Home;Wynik Away;Lokalizacja;Data meczu;Klucz;Sezon
Enea PTPS Pi³a;DPD Legionovia Legionowo;0;3;A;11.12.2018, 18:00;11.12.2018Enea PTPS Pi³a-0:3-DPD Legionovia Legionowo;2018/2019
Energa MKS Kalisz;Developres SkyRes Rzeszów;0;3;H;12.12.2018, 18:30;12.12.2018Energa MKS Kalisz-0:3-Developres SkyRes Rzeszów;2018/2019
Energa MKS Kalisz;Developres SkyRes Rzeszów;0;3;A;12.12.2018, 18:30;12.12.2018Energa MKS Kalisz-0:3-Developres SkyRes Rzeszów;2018/2019
BKS PROFI CREDIT Bielsko-Bia³a;E.Leclerc Radomka Radom;1;3;H;12.12.2018, 18:00;12.12.2018BKS PROFI CREDIT Bielsko-Bia³a-1:3-E.Leclerc Radomka Radom;2018/2019
BKS PROFI CREDIT Bielsko-Bia³a;E.Leclerc Radomka Radom;1;3;A;12.12.2018, 18:00;12.12.2018BKS PROFI CREDIT Bielsko-Bia³a-1:3-E.Leclerc Radomka Radom;2018/2019
Grot Budowlani £ódŸ;£KS Commercecon £ódŸ;1;3;H;13.12.2018, 20:30;13.12.2018Grot Budowlani £ódŸ-1:3-£KS Commercecon £ódŸ;2018/2019
Grot Budowlani £ódŸ;£KS Commercecon £ódŸ;1;3;A;13.12.2018, 20:30;13.12.2018Grot Budowlani £ódŸ-1:3-£KS Commercecon £ódŸ;2018/2019
KSZO Ostrowiec;Chemik Police;0;3;H;12.12.2018, 18:00;12.12.2018KSZO Ostrowiec-0:3-Chemik Police;2018/2019
KSZO Ostrowiec;Chemik Police;0;3;A;12.12.2018, 18:00;12.12.2018KSZO Ostrowiec-0:3-Chemik Police;2018/2019
#VolleyWroc³aw;Bank Pocztowy Pa³ac Bydgoszcz;1;3;H;12.12.2018, 18:00;12.12.2018#VolleyWroc³aw-1:3-Bank Pocztowy Pa³ac Bydgoszcz;2018/2019
#VolleyWroc³aw;Bank Pocztowy Pa³ac Bydgoszcz;1;3;A;12.12.2018, 18:00;12.12.2018#VolleyWroc³aw-1:3-Bank Pocztowy Pa³ac Bydgoszcz;2018/2019
DPD Legionovia Legionowo;Bank Pocztowy Pa³ac Bydgoszcz;3;2;H;15.12.2018, 18:00;15.12.2018DPD Legionovia Legionowo-3:2-Bank Pocztowy Pa³ac Bydgoszcz;2018/2019
DPD Legionovia Legionowo;Bank Pocztowy Pa³ac Bydgoszcz;3;2;A;15.12.2018, 18:00;15.12.2018DPD Legionovia Legionowo-3:2-Bank Pocztowy Pa³ac Bydgoszcz;2018/2019
Chemik Police;#VolleyWroc³aw;3;0;H;15.12.2018, 18:00;15.12.2018Chemik Police-3:0-#VolleyWroc³aw;2018/2019
Chemik Police;#VolleyWroc³aw;3;0;A;15.12.2018, 18:00;15.12.2018Chemik Police-3:0-#VolleyWroc³aw;2018/2019
£KS Commercecon £ódŸ;KSZO Ostrowiec;3;0;H;15.12.2018, 20:00;15.12.2018£KS Commercecon £ódŸ-3:0-KSZO Ostrowiec;2018/2019
£KS Commercecon £ódŸ;KSZO Ostrowiec;3;0;A;15.12.2018, 20:00;15.12.2018£KS Commercecon £ódŸ-3:0-KSZO Ostrowiec;2018/2019
E.Leclerc Radomka Radom;Grot Budowlani £ódŸ;2;3;H;16.12.2018, 16:00;16.12.2018E.Leclerc Radomka Radom-2:3-Grot Budowlani £ódŸ;2018/2019
E.Leclerc Radomka Radom;Grot Budowlani £ódŸ;2;3;A;16.12.2018, 16:00;16.12.2018E.Leclerc Radomka Radom-2:3-Grot Budowlani £ódŸ;2018/2019
Developres SkyRes Rzeszów;BKS PROFI CREDIT Bielsko-Bia³a;3;0;H;17.12.2018, 20:30;17.12.2018Developres SkyRes Rzeszów-3:0-BKS PROFI CREDIT Bielsko-Bia³a;2018/2019
Developres SkyRes Rzeszów;BKS PROFI CREDIT Bielsko-Bia³a;3;0;A;17.12.2018, 20:30;17.12.2018Developres SkyRes Rzeszów-3:0-BKS PROFI CREDIT Bielsko-Bia³a;2018/2019
Enea PTPS Pi³a;Energa MKS Kalisz;3;2;H;14.12.2018, 17:30;14.12.2018Enea PTPS Pi³a-3:2-Energa MKS Kalisz;2018/2019
Enea PTPS Pi³a;Energa MKS Kalisz;3;2;A;14.12.2018, 17:30;14.12.2018Enea PTPS Pi³a-3:2-Energa MKS Kalisz;2018/2019
BKS PROFI CREDIT Bielsko-Bia³a;DPD Legionovia Legionowo;3;1;H;22.12.2018, 18:00;22.12.2018BKS PROFI CREDIT Bielsko-Bia³a-3:1-DPD Legionovia Legionowo;2018/2019
BKS PROFI CREDIT Bielsko-Bia³a;DPD Legionovia Legionowo;3;1;A;22.12.2018, 18:00;22.12.2018BKS PROFI CREDIT Bielsko-Bia³a-3:1-DPD Legionovia Legionowo;2018/2019
Grot Budowlani £ódŸ;Energa MKS Kalisz;3;0;H;23.12.2018, 14:30;23.12.2018Grot Budowlani £ódŸ-3:0-Energa MKS Kalisz;2018/2019
Grot Budowlani £ódŸ;Energa MKS Kalisz;3;0;A;23.12.2018, 14:30;23.12.2018Grot Budowlani £ódŸ-3:0-Energa MKS Kalisz;2018/2019
KSZO Ostrowiec;Enea PTPS Pi³a;1;3;H;22.12.2018, 17:00;22.12.2018KSZO Ostrowiec-1:3-Enea PTPS Pi³a;2018/2019
KSZO Ostrowiec;Enea PTPS Pi³a;1;3;A;22.12.2018, 17:00;22.12.2018KSZO Ostrowiec-1:3-Enea PTPS Pi³a;2018/2019
Developres SkyRes Rzeszów;#VolleyWroc³aw;3;0;H;22.12.2018, 17:00;22.12.2018Developres SkyRes Rzeszów-3:0-#VolleyWroc³aw;2018/2019
Developres SkyRes Rzeszów;#VolleyWroc³aw;3;0;A;22.12.2018, 17:00;22.12.2018Developres SkyRes Rzeszów-3:0-#VolleyWroc³aw;2018/2019
Bank Pocztowy Pa³ac Bydgoszcz;E.Leclerc Radomka Radom;3;1;H;22.12.2018, 18:30;22.12.2018Bank Pocztowy Pa³ac Bydgoszcz-3:1-E.Leclerc Radomka Radom;2018/2019
Bank Pocztowy Pa³ac Bydgoszcz;E.Leclerc Radomka Radom;3;1;A;22.12.2018, 18:30;22.12.2018Bank Pocztowy Pa³ac Bydgoszcz-3:1-E.Leclerc Radomka Radom;2018/2019
Chemik Police;£KS Commercecon £ódŸ;3;0;H;23.12.2018, 14:45;23.12.2018Chemik Police-3:0-£KS Commercecon £ódŸ;2018/2019
Chemik Police;£KS Commercecon £ódŸ;3;0;A;23.12.2018, 14:45;23.12.2018Chemik Police-3:0-£KS Commercecon £ódŸ;2018/2019
DPD Legionovia Legionowo;Chemik Police;1;3;H;05.01.2019, 14:45;05.01.2019DPD Legionovia Legionowo-1:3-Chemik Police;2018/2019
DPD Legionovia Legionowo;Chemik Police;1;3;A;05.01.2019, 14:45;05.01.2019DPD Legionovia Legionowo-1:3-Chemik Police;2018/2019
Bank Pocztowy Pa³ac Bydgoszcz;£KS Commercecon £ódŸ;3;1;H;04.01.2019, 17:30;04.01.2019Bank Pocztowy Pa³ac Bydgoszcz-3:1-£KS Commercecon £ódŸ;2018/2019
Bank Pocztowy Pa³ac Bydgoszcz;£KS Commercecon £ódŸ;3;1;A;04.01.2019, 17:30;04.01.2019Bank Pocztowy Pa³ac Bydgoszcz-3:1-£KS Commercecon £ódŸ;2018/2019
#VolleyWroc³aw;E.Leclerc Radomka Radom;1;3;H;06.01.2019, 14:45;06.01.2019#VolleyWroc³aw-1:3-E.Leclerc Radomka Radom;2018/2019
#VolleyWroc³aw;E.Leclerc Radomka Radom;1;3;A;06.01.2019, 14:45;06.01.2019#VolleyWroc³aw-1:3-E.Leclerc Radomka Radom;2018/2019
KSZO Ostrowiec;Developres SkyRes Rzeszów;0;3;H;13.02.2019, 18:00;13.02.2019KSZO Ostrowiec-0:3-Developres SkyRes Rzeszów;2018/2019
KSZO Ostrowiec;Developres SkyRes Rzeszów;0;3;A;13.02.2019, 18:00;13.02.2019KSZO Ostrowiec-0:3-Developres SkyRes Rzeszów;2018/2019
Grot Budowlani £ódŸ;Enea PTPS Pi³a;3;1;H;05.03.2019, 18:00;05.03.2019Grot Budowlani £ódŸ-3:1-Enea PTPS Pi³a;2018/2019
Grot Budowlani £ódŸ;Enea PTPS Pi³a;3;1;A;05.03.2019, 18:00;05.03.2019Grot Budowlani £ódŸ-3:1-Enea PTPS Pi³a;2018/2019
BKS PROFI CREDIT Bielsko-Bia³a;Energa MKS Kalisz;3;1;H;29.12.2018, 20:30;29.12.2018BKS PROFI CREDIT Bielsko-Bia³a-3:1-Energa MKS Kalisz;2018/2019
BKS PROFI CREDIT Bielsko-Bia³a;Energa MKS Kalisz;3;1;A;29.12.2018, 20:30;29.12.2018BKS PROFI CREDIT Bielsko-Bia³a-3:1-Energa MKS Kalisz;2018/2019
Energa MKS Kalisz;DPD Legionovia Legionowo;3;1;H;11.01.2019, 18:30;11.01.2019Energa MKS Kalisz-3:1-DPD Legionovia Legionowo;2018/2019
Energa MKS Kalisz;DPD Legionovia Legionowo;3;1;A;11.01.2019, 18:30;11.01.2019Energa MKS Kalisz-3:1-DPD Legionovia Legionowo;2018/2019
Enea PTPS Pi³a;BKS PROFI CREDIT Bielsko-Bia³a;0;3;H;10.03.2019, 18:00;10.03.2019Enea PTPS Pi³a-0:3-BKS PROFI CREDIT Bielsko-Bia³a;2018/2019
Enea PTPS Pi³a;BKS PROFI CREDIT Bielsko-Bia³a;0;3;A;10.03.2019, 18:00;10.03.2019Enea PTPS Pi³a-0:3-BKS PROFI CREDIT Bielsko-Bia³a;2018/2019
Developres SkyRes Rzeszów;Grot Budowlani £ódŸ;2;3;H;13.01.2019, 17:30;13.01.2019Developres SkyRes Rzeszów-2:3-Grot Budowlani £ódŸ;2018/2019
Developres SkyRes Rzeszów;Grot Budowlani £ódŸ;2;3;A;13.01.2019, 17:30;13.01.2019Developres SkyRes Rzeszów-2:3-Grot Budowlani £ódŸ;2018/2019
E.Leclerc Radomka Radom;KSZO Ostrowiec;3;0;H;30.01.2019, 17:30;30.01.2019E.Leclerc Radomka Radom-3:0-KSZO Ostrowiec;2018/2019
E.Leclerc Radomka Radom;KSZO Ostrowiec;3;0;A;30.01.2019, 17:30;30.01.2019E.Leclerc Radomka Radom-3:0-KSZO Ostrowiec;2018/2019
£KS Commercecon £ódŸ;#VolleyWroc³aw;3;1;H;11.01.2019, 18:00;11.01.2019£KS Commercecon £ódŸ-3:1-#VolleyWroc³aw;2018/2019
£KS Commercecon £ódŸ;#VolleyWroc³aw;3;1;A;11.01.2019, 18:00;11.01.2019£KS Commercecon £ódŸ-3:1-#VolleyWroc³aw;2018/2019
Chemik Police;Bank Pocztowy Pa³ac Bydgoszcz;3;0;H;12.01.2019, 18:00;12.01.2019Chemik Police-3:0-Bank Pocztowy Pa³ac Bydgoszcz;2018/2019
Chemik Police;Bank Pocztowy Pa³ac Bydgoszcz;3;0;A;12.01.2019, 18:00;12.01.2019Chemik Police-3:0-Bank Pocztowy Pa³ac Bydgoszcz;2018/2019
DPD Legionovia Legionowo;£KS Commercecon £ódŸ;0;3;H;16.01.2019, 17:30;16.01.2019DPD Legionovia Legionowo-0:3-£KS Commercecon £ódŸ;2018/2019
DPD Legionovia Legionowo;£KS Commercecon £ódŸ;0;3;A;16.01.2019, 17:30;16.01.2019DPD Legionovia Legionowo-0:3-£KS Commercecon £ódŸ;2018/2019
Chemik Police;E.Leclerc Radomka Radom;3;0;H;16.01.2019, 18:00;16.01.2019Chemik Police-3:0-E.Leclerc Radomka Radom;2018/2019
Chemik Police;E.Leclerc Radomka Radom;3;0;A;16.01.2019, 18:00;16.01.2019Chemik Police-3:0-E.Leclerc Radomka Radom;2018/2019
Bank Pocztowy Pa³ac Bydgoszcz;Developres SkyRes Rzeszów;2;3;H;16.01.2019, 18:00;16.01.2019Bank Pocztowy Pa³ac Bydgoszcz-2:3-Developres SkyRes Rzeszów;2018/2019
Bank Pocztowy Pa³ac Bydgoszcz;Developres SkyRes Rzeszów;2;3;A;16.01.2019, 18:00;16.01.2019Bank Pocztowy Pa³ac Bydgoszcz-2:3-Developres SkyRes Rzeszów;2018/2019
#VolleyWroc³aw;Enea PTPS Pi³a;1;3;H;16.01.2019, 18:00;16.01.2019#VolleyWroc³aw-1:3-Enea PTPS Pi³a;2018/2019
#VolleyWroc³aw;Enea PTPS Pi³a;1;3;A;16.01.2019, 18:00;16.01.2019#VolleyWroc³aw-1:3-Enea PTPS Pi³a;2018/2019
KSZO Ostrowiec;Energa MKS Kalisz;0;3;H;12.03.2019, 18:00;12.03.2019KSZO Ostrowiec-0:3-Energa MKS Kalisz;2018/2019
KSZO Ostrowiec;Energa MKS Kalisz;0;3;A;12.03.2019, 18:00;12.03.2019KSZO Ostrowiec-0:3-Energa MKS Kalisz;2018/2019
Grot Budowlani £ódŸ;BKS PROFI CREDIT Bielsko-Bia³a;0;3;H;16.01.2019, 18:00;16.01.2019Grot Budowlani £ódŸ-0:3-BKS PROFI CREDIT Bielsko-Bia³a;2018/2019
Grot Budowlani £ódŸ;BKS PROFI CREDIT Bielsko-Bia³a;0;3;A;16.01.2019, 18:00;16.01.2019Grot Budowlani £ódŸ-0:3-BKS PROFI CREDIT Bielsko-Bia³a;2018/2019
DPD Legionovia Legionowo;Grot Budowlani £ódŸ;0;3;H;19.01.2019, 18:00;19.01.2019DPD Legionovia Legionowo-0:3-Grot Budowlani £ódŸ;2018/2019
DPD Legionovia Legionowo;Grot Budowlani £ódŸ;0;3;A;19.01.2019, 18:00;19.01.2019DPD Legionovia Legionowo-0:3-Grot Budowlani £ódŸ;2018/2019
BKS PROFI CREDIT Bielsko-Bia³a;KSZO Ostrowiec;3;0;H;20.01.2019, 18:00;20.01.2019BKS PROFI CREDIT Bielsko-Bia³a-3:0-KSZO Ostrowiec;2018/2019
BKS PROFI CREDIT Bielsko-Bia³a;KSZO Ostrowiec;3;0;A;20.01.2019, 18:00;20.01.2019BKS PROFI CREDIT Bielsko-Bia³a-3:0-KSZO Ostrowiec;2018/2019
#VolleyWroc³aw;Energa MKS Kalisz;3;2;H;20.01.2019, 17:00;20.01.2019#VolleyWroc³aw-3:2-Energa MKS Kalisz;2018/2019
#VolleyWroc³aw;Energa MKS Kalisz;3;2;A;20.01.2019, 17:00;20.01.2019#VolleyWroc³aw-3:2-Energa MKS Kalisz;2018/2019
Enea PTPS Pi³a;Bank Pocztowy Pa³ac Bydgoszcz;2;3;H;21.01.2019, 17:30;21.01.2019Enea PTPS Pi³a-2:3-Bank Pocztowy Pa³ac Bydgoszcz;2018/2019
Enea PTPS Pi³a;Bank Pocztowy Pa³ac Bydgoszcz;2;3;A;21.01.2019, 17:30;21.01.2019Enea PTPS Pi³a-2:3-Bank Pocztowy Pa³ac Bydgoszcz;2018/2019
Developres SkyRes Rzeszów;Chemik Police;3;1;H;20.01.2019, 18:00;20.01.2019Developres SkyRes Rzeszów-3:1-Chemik Police;2018/2019
Developres SkyRes Rzeszów;Chemik Police;3;1;A;20.01.2019, 18:00;20.01.2019Developres SkyRes Rzeszów-3:1-Chemik Police;2018/2019
E.Leclerc Radomka Radom;£KS Commercecon £ódŸ;0;3;H;19.01.2019, 17:30;19.01.2019E.Leclerc Radomka Radom-0:3-£KS Commercecon £ódŸ;2018/2019
E.Leclerc Radomka Radom;£KS Commercecon £ódŸ;0;3;A;19.01.2019, 17:30;19.01.2019E.Leclerc Radomka Radom-0:3-£KS Commercecon £ódŸ;2018/2019
DPD Legionovia Legionowo;E.Leclerc Radomka Radom;0;3;H;25.01.2019, 17:30;25.01.2019DPD Legionovia Legionowo-0:3-E.Leclerc Radomka Radom;2018/2019
DPD Legionovia Legionowo;E.Leclerc Radomka Radom;0;3;A;25.01.2019, 17:30;25.01.2019DPD Legionovia Legionowo-0:3-E.Leclerc Radomka Radom;2018/2019
£KS Commercecon £ódŸ;Developres SkyRes Rzeszów;0;3;H;27.01.2019, 20:30;27.01.2019£KS Commercecon £ódŸ-0:3-Developres SkyRes Rzeszów;2018/2019
£KS Commercecon £ódŸ;Developres SkyRes Rzeszów;0;3;A;27.01.2019, 20:30;27.01.2019£KS Commercecon £ódŸ-0:3-Developres SkyRes Rzeszów;2018/2019
Chemik Police;Enea PTPS Pi³a;3;0;H;26.01.2019, 18:00;26.01.2019Chemik Police-3:0-Enea PTPS Pi³a;2018/2019
Chemik Police;Enea PTPS Pi³a;3;0;A;26.01.2019, 18:00;26.01.2019Chemik Police-3:0-Enea PTPS Pi³a;2018/2019
Bank Pocztowy Pa³ac Bydgoszcz;Energa MKS Kalisz;1;3;H;25.01.2019, 20:30;25.01.2019Bank Pocztowy Pa³ac Bydgoszcz-1:3-Energa MKS Kalisz;2018/2019
Bank Pocztowy Pa³ac Bydgoszcz;Energa MKS Kalisz;1;3;A;25.01.2019, 20:30;25.01.2019Bank Pocztowy Pa³ac Bydgoszcz-1:3-Energa MKS Kalisz;2018/2019
#VolleyWroc³aw;BKS PROFI CREDIT Bielsko-Bia³a;2;3;H;27.01.2019, 20:00;27.01.2019#VolleyWroc³aw-2:3-BKS PROFI CREDIT Bielsko-Bia³a;2018/2019
#VolleyWroc³aw;BKS PROFI CREDIT Bielsko-Bia³a;2;3;A;27.01.2019, 20:00;27.01.2019#VolleyWroc³aw-2:3-BKS PROFI CREDIT Bielsko-Bia³a;2018/2019
KSZO Ostrowiec;Grot Budowlani £ódŸ;0;3;H;27.01.2019, 17:00;27.01.2019KSZO Ostrowiec-0:3-Grot Budowlani £ódŸ;2018/2019
KSZO Ostrowiec;Grot Budowlani £ódŸ;0;3;A;27.01.2019, 17:00;27.01.2019KSZO Ostrowiec-0:3-Grot Budowlani £ódŸ;2018/2019
KSZO Ostrowiec;DPD Legionovia Legionowo;0;3;H;04.02.2019, 20:30;04.02.2019KSZO Ostrowiec-0:3-DPD Legionovia Legionowo;2018/2019
KSZO Ostrowiec;DPD Legionovia Legionowo;0;3;A;04.02.2019, 20:30;04.02.2019KSZO Ostrowiec-0:3-DPD Legionovia Legionowo;2018/2019
Grot Budowlani £ódŸ;#VolleyWroc³aw;3;1;H;02.02.2019, 17:00;02.02.2019Grot Budowlani £ódŸ-3:1-#VolleyWroc³aw;2018/2019
Grot Budowlani £ódŸ;#VolleyWroc³aw;3;1;A;02.02.2019, 17:00;02.02.2019Grot Budowlani £ódŸ-3:1-#VolleyWroc³aw;2018/2019
BKS PROFI CREDIT Bielsko-Bia³a;Bank Pocztowy Pa³ac Bydgoszcz;0;3;H;04.02.2019, 17:30;04.02.2019BKS PROFI CREDIT Bielsko-Bia³a-0:3-Bank Pocztowy Pa³ac Bydgoszcz;2018/2019
BKS PROFI CREDIT Bielsko-Bia³a;Bank Pocztowy Pa³ac Bydgoszcz;0;3;A;04.02.2019, 17:30;04.02.2019BKS PROFI CREDIT Bielsko-Bia³a-0:3-Bank Pocztowy Pa³ac Bydgoszcz;2018/2019
Energa MKS Kalisz;Chemik Police;2;3;H;02.02.2019, 20:30;02.02.2019Energa MKS Kalisz-2:3-Chemik Police;2018/2019
Energa MKS Kalisz;Chemik Police;2;3;A;02.02.2019, 20:30;02.02.2019Energa MKS Kalisz-2:3-Chemik Police;2018/2019
Enea PTPS Pi³a;£KS Commercecon £ódŸ;1;3;H;02.02.2019, 18:00;02.02.2019Enea PTPS Pi³a-1:3-£KS Commercecon £ódŸ;2018/2019
Enea PTPS Pi³a;£KS Commercecon £ódŸ;1;3;A;02.02.2019, 18:00;02.02.2019Enea PTPS Pi³a-1:3-£KS Commercecon £ódŸ;2018/2019
Developres SkyRes Rzeszów;E.Leclerc Radomka Radom;3;0;H;03.02.2019, 17:00;03.02.2019Developres SkyRes Rzeszów-3:0-E.Leclerc Radomka Radom;2018/2019
Developres SkyRes Rzeszów;E.Leclerc Radomka Radom;3;0;A;03.02.2019, 17:00;03.02.2019Developres SkyRes Rzeszów-3:0-E.Leclerc Radomka Radom;2018/2019
DPD Legionovia Legionowo;Developres SkyRes Rzeszów;0;3;H;08.02.2019, 20:30;08.02.2019DPD Legionovia Legionowo-0:3-Developres SkyRes Rzeszów;2018/2019
DPD Legionovia Legionowo;Developres SkyRes Rzeszów;0;3;A;08.02.2019, 20:30;08.02.2019DPD Legionovia Legionowo-0:3-Developres SkyRes Rzeszów;2018/2019
E.Leclerc Radomka Radom;Enea PTPS Pi³a;3;0;H;08.02.2019, 17:30;08.02.2019E.Leclerc Radomka Radom-3:0-Enea PTPS Pi³a;2018/2019
E.Leclerc Radomka Radom;Enea PTPS Pi³a;3;0;A;08.02.2019, 17:30;08.02.2019E.Leclerc Radomka Radom-3:0-Enea PTPS Pi³a;2018/2019
£KS Commercecon £ódŸ;Energa MKS Kalisz;3;1;H;10.02.2019, 20:30;10.02.2019£KS Commercecon £ódŸ-3:1-Energa MKS Kalisz;2018/2019
£KS Commercecon £ódŸ;Energa MKS Kalisz;3;1;A;10.02.2019, 20:30;10.02.2019£KS Commercecon £ódŸ-3:1-Energa MKS Kalisz;2018/2019
Chemik Police;BKS PROFI CREDIT Bielsko-Bia³a;3;0;H;09.02.2019, 18:00;09.02.2019Chemik Police-3:0-BKS PROFI CREDIT Bielsko-Bia³a;2018/2019
Chemik Police;BKS PROFI CREDIT Bielsko-Bia³a;3;0;A;09.02.2019, 18:00;09.02.2019Chemik Police-3:0-BKS PROFI CREDIT Bielsko-Bia³a;2018/2019
Bank Pocztowy Pa³ac Bydgoszcz;Grot Budowlani £ódŸ;0;3;H;11.02.2019, 17:30;11.02.2019Bank Pocztowy Pa³ac Bydgoszcz-0:3-Grot Budowlani £ódŸ;2018/2019
Bank Pocztowy Pa³ac Bydgoszcz;Grot Budowlani £ódŸ;0;3;A;11.02.2019, 17:30;11.02.2019Bank Pocztowy Pa³ac Bydgoszcz-0:3-Grot Budowlani £ódŸ;2018/2019
#VolleyWroc³aw;KSZO Ostrowiec;3;1;H;10.02.2019, 17:00;10.02.2019#VolleyWroc³aw-3:1-KSZO Ostrowiec;2018/2019
#VolleyWroc³aw;KSZO Ostrowiec;3;1;A;10.02.2019, 17:00;10.02.2019#VolleyWroc³aw-3:1-KSZO Ostrowiec;2018/2019
#VolleyWroc³aw;DPD Legionovia Legionowo;3;0;H;17.02.2019, 18:00;17.02.2019#VolleyWroc³aw-3:0-DPD Legionovia Legionowo;2018/2019
#VolleyWroc³aw;DPD Legionovia Legionowo;3;0;A;17.02.2019, 18:00;17.02.2019#VolleyWroc³aw-3:0-DPD Legionovia Legionowo;2018/2019
KSZO Ostrowiec;Bank Pocztowy Pa³ac Bydgoszcz;2;3;H;16.02.2019, 17:00;16.02.2019KSZO Ostrowiec-2:3-Bank Pocztowy Pa³ac Bydgoszcz;2018/2019
KSZO Ostrowiec;Bank Pocztowy Pa³ac Bydgoszcz;2;3;A;16.02.2019, 17:00;16.02.2019KSZO Ostrowiec-2:3-Bank Pocztowy Pa³ac Bydgoszcz;2018/2019
Grot Budowlani £ódŸ;Chemik Police;2;3;H;15.02.2019, 20:30;15.02.2019Grot Budowlani £ódŸ-2:3-Chemik Police;2018/2019
Grot Budowlani £ódŸ;Chemik Police;2;3;A;15.02.2019, 20:30;15.02.2019Grot Budowlani £ódŸ-2:3-Chemik Police;2018/2019
BKS PROFI CREDIT Bielsko-Bia³a;£KS Commercecon £ódŸ;3;0;H;15.02.2019, 18:00;15.02.2019BKS PROFI CREDIT Bielsko-Bia³a-3:0-£KS Commercecon £ódŸ;2018/2019
BKS PROFI CREDIT Bielsko-Bia³a;£KS Commercecon £ódŸ;3;0;A;15.02.2019, 18:00;15.02.2019BKS PROFI CREDIT Bielsko-Bia³a-3:0-£KS Commercecon £ódŸ;2018/2019
Energa MKS Kalisz;E.Leclerc Radomka Radom;3;0;H;18.02.2019, 17:30;18.02.2019Energa MKS Kalisz-3:0-E.Leclerc Radomka Radom;2018/2019
Energa MKS Kalisz;E.Leclerc Radomka Radom;3;0;A;18.02.2019, 17:30;18.02.2019Energa MKS Kalisz-3:0-E.Leclerc Radomka Radom;2018/2019
Enea PTPS Pi³a;Developres SkyRes Rzeszów;0;3;H;17.02.2019, 18:00;17.02.2019Enea PTPS Pi³a-0:3-Developres SkyRes Rzeszów;2018/2019
Enea PTPS Pi³a;Developres SkyRes Rzeszów;0;3;A;17.02.2019, 18:00;17.02.2019Enea PTPS Pi³a-0:3-Developres SkyRes Rzeszów;2018/2019
DPD Legionovia Legionowo;Enea PTPS Pi³a;0;3;H;23.02.2019, 18:00;23.02.2019DPD Legionovia Legionowo-0:3-Enea PTPS Pi³a;2018/2019
DPD Legionovia Legionowo;Enea PTPS Pi³a;0;3;A;23.02.2019, 18:00;23.02.2019DPD Legionovia Legionowo-0:3-Enea PTPS Pi³a;2018/2019
Developres SkyRes Rzeszów;Energa MKS Kalisz;3;0;H;24.02.2019, 17:00;24.02.2019Developres SkyRes Rzeszów-3:0-Energa MKS Kalisz;2018/2019
Developres SkyRes Rzeszów;Energa MKS Kalisz;3;0;A;24.02.2019, 17:00;24.02.2019Developres SkyRes Rzeszów-3:0-Energa MKS Kalisz;2018/2019
E.Leclerc Radomka Radom;BKS PROFI CREDIT Bielsko-Bia³a;2;3;H;22.02.2019, 17:30;22.02.2019E.Leclerc Radomka Radom-2:3-BKS PROFI CREDIT Bielsko-Bia³a;2018/2019
E.Leclerc Radomka Radom;BKS PROFI CREDIT Bielsko-Bia³a;2;3;A;22.02.2019, 17:30;22.02.2019E.Leclerc Radomka Radom-2:3-BKS PROFI CREDIT Bielsko-Bia³a;2018/2019
£KS Commercecon £ódŸ;Grot Budowlani £ódŸ;2;3;H;23.02.2019, 17:30;23.02.2019£KS Commercecon £ódŸ-2:3-Grot Budowlani £ódŸ;2018/2019
£KS Commercecon £ódŸ;Grot Budowlani £ódŸ;2;3;A;23.02.2019, 17:30;23.02.2019£KS Commercecon £ódŸ-2:3-Grot Budowlani £ódŸ;2018/2019
Chemik Police;KSZO Ostrowiec;3;1;H;23.02.2019, 18:00;23.02.2019Chemik Police-3:1-KSZO Ostrowiec;2018/2019
Chemik Police;KSZO Ostrowiec;3;1;A;23.02.2019, 18:00;23.02.2019Chemik Police-3:1-KSZO Ostrowiec;2018/2019
Bank Pocztowy Pa³ac Bydgoszcz;#VolleyWroc³aw;3;0;H;22.02.2019, 20:30;22.02.2019Bank Pocztowy Pa³ac Bydgoszcz-3:0-#VolleyWroc³aw;2018/2019
Bank Pocztowy Pa³ac Bydgoszcz;#VolleyWroc³aw;3;0;A;22.02.2019, 20:30;22.02.2019Bank Pocztowy Pa³ac Bydgoszcz-3:0-#VolleyWroc³aw;2018/2019
Bank Pocztowy Pa³ac Bydgoszcz;DPD Legionovia Legionowo;3;0;H;02.03.2019, 17:00;02.03.2019Bank Pocztowy Pa³ac Bydgoszcz-3:0-DPD Legionovia Legionowo;2018/2019
Bank Pocztowy Pa³ac Bydgoszcz;DPD Legionovia Legionowo;3;0;A;02.03.2019, 17:00;02.03.2019Bank Pocztowy Pa³ac Bydgoszcz-3:0-DPD Legionovia Legionowo;2018/2019
#VolleyWroc³aw;Chemik Police;1;3;H;01.03.2019, 18:00;01.03.2019#VolleyWroc³aw-1:3-Chemik Police;2018/2019
#VolleyWroc³aw;Chemik Police;1;3;A;01.03.2019, 18:00;01.03.2019#VolleyWroc³aw-1:3-Chemik Police;2018/2019
KSZO Ostrowiec;£KS Commercecon £ódŸ;1;3;H;02.03.2019, 17:00;02.03.2019KSZO Ostrowiec-1:3-£KS Commercecon £ódŸ;2018/2019
KSZO Ostrowiec;£KS Commercecon £ódŸ;1;3;A;02.03.2019, 17:00;02.03.2019KSZO Ostrowiec-1:3-£KS Commercecon £ódŸ;2018/2019
